stop_id,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station
2526,Daia 2,,45.8011264,24.2841045,https://tursib.ro/statii/2526,0,
2527,Cornățel,,45.799310688401,24.354523569346,https://tursib.ro/statii/2527,0,
2529,Cașolț 1,,45.781582932144,24.287620559335,https://tursib.ro/statii/2529,0,
2530,Cașolț 3,,45.778802274589,24.281046465039,https://tursib.ro/statii/2530,0,
2531,Cașolț 2,,45.781778639195,24.287672191858,https://tursib.ro/statii/2531,0,
2532,Hamba Parc,,45.861518665894,24.192805811763,https://tursib.ro/statii/2532,0,
2533,Sura Mare 1,,45.854662,24.170909,https://tursib.ro/statii/2533,0,
2534,Sura Mare 2,,45.854564592625,24.170792922378,https://tursib.ro/statii/2534,0,
2535,Sura Mare Primarie 1,,45.852607,24.165994,https://tursib.ro/statii/2535,0,
2536,Sura Mare Primarie 2,,45.852618,24.166394,https://tursib.ro/statii/2536,0,
2537,Sura Mare Profi 1,,45.849153,24.155231,https://tursib.ro/statii/2537,0,
2538,Sura Mare Profi 2,,45.849413,24.155621,https://tursib.ro/statii/2538,0,
2539,Magnolia Sport,,45.84412,24.150718,https://tursib.ro/statii/2539,0,
2540,Next Motor Service,,45.844005964348,24.150867462158,https://tursib.ro/statii/2540,0,
2541,Dealul Viilor,,45.865450641034,24.162974283099,https://tursib.ro/statii/2541,0,
2542,Viile Sibiului 6,,45.829627202023,24.15281072259,https://tursib.ro/statii/2542,0,
2543,Viile Sibiului 7,,45.832541,24.156694,https://tursib.ro/statii/2543,0,
2544,Viile Sibiului 8,,45.835755,24.1603,https://tursib.ro/statii/2544,0,
2545,Viile Sibiului 9,,45.839039362465,24.155092947185,https://tursib.ro/statii/2545,0,
2547,Piata Cibin 4,,45.800566,24.144944,https://tursib.ro/statii/2547,0,
2548,IFM-Bilstein Sosire,,45.790815,24.077803,https://tursib.ro/statii/2548,0,
2549,Ocna Sibiului,,45.878010738886,24.037087149918,https://tursib.ro/statii/2549,0,
2550,Str. Ghe. Doja,,45.879317,24.04218,https://tursib.ro/statii/2550,0,
2551,Str. Mihai Viteazul,,45.879454,24.042254,https://tursib.ro/statii/2551,0,
2552,Ocna Biserica 1,,45.880560509492,24.047323465347,https://tursib.ro/statii/2552,0,
2553,Ocna Biserica 2,,45.880678378701,24.047491103411,https://tursib.ro/statii/2553,0,
2554,Str. Olarilor,,45.881288026939,24.050929695368,https://tursib.ro/statii/2554,0,
2555,Str. George Enescu,,45.881124645602,24.050027132034,https://tursib.ro/statii/2555,0,
2556,Str. de Mijloc 1,,45.882329,24.055117,https://tursib.ro/statii/2556,0,
2557,Str. de Mijloc 2,,45.882351,24.054979,https://tursib.ro/statii/2557,0,
2558,Ocna Scoala,,45.880540203286,24.056445658207,https://tursib.ro/statii/2558,0,
2559,Str. de Jos 1,,45.879896936186,24.05943363905,https://tursib.ro/statii/2559,0,
2560,Str. de Jos 2,,45.879965091108,24.059612005949,https://tursib.ro/statii/2560,0,
2561,Centrul de Informare ,,45.8778,24.064408,https://tursib.ro/statii/2561,0,
2562,La Doi Pasi,,45.878300406561,24.064026921988,https://tursib.ro/statii/2562,0,
2563,Ocna Lacuri 1,,45.874199,24.063258,https://tursib.ro/statii/2563,0,
2564,Ocna Lacuri 2,,45.875075,24.064209,https://tursib.ro/statii/2564,0,
2565,Ocna Ferma 1,,45.865057712851,24.060282558203,https://tursib.ro/statii/2565,0,
2566,Ocna Ferma 2,,45.865201530024,24.060557484627,https://tursib.ro/statii/2566,0,
2567,Polycontact 1,,45.858628518373,24.056286066771,https://tursib.ro/statii/2567,0,
2568,Polycontact 2,,45.858548,24.056383,https://tursib.ro/statii/2568,0,
2569,Valletta Lane 1,,45.849672,24.052519,https://tursib.ro/statii/2569,0,
2570,Valletta Lane 2,,45.849968,24.052756,https://tursib.ro/statii/2570,0,
2571,EDEN 1,,45.844967,24.050627,https://tursib.ro/statii/2571,0,
2572,EDEN 2,,45.844871056957,24.050713777542,https://tursib.ro/statii/2572,0,
2573,Calea Ocnei 1,,45.840545,24.049553,https://tursib.ro/statii/2573,0,
2574,Calea Ocnei 2,,45.84061459685,24.049687832594,https://tursib.ro/statii/2574,0,
2575,Piata Sura Mica 1,,45.835923331543,24.049781709909,https://tursib.ro/statii/2575,0,
2576,Piata Sura Mica 2,,45.836350336203,24.049040079117,https://tursib.ro/statii/2576,0,
2577,Parc Central Sura Mica 1,,45.833515412426,24.054337441921,https://tursib.ro/statii/2577,0,
2578,Parc Central Sura Mica 2,,45.833739,24.054195,https://tursib.ro/statii/2578,0,
2579,Blocuri Sos. Sibiului 1,,45.826829316617,24.066039919853,https://tursib.ro/statii/2579,0,
2580,Blocuri Sos. Sibiului 2,,45.826951738727,24.066051989794,https://tursib.ro/statii/2580,0,
2581,THIMM 1,,45.837247315626,24.062836021185,https://tursib.ro/statii/2581,0,
2582,THIMM 2,,45.837179108324,24.063603132963,https://tursib.ro/statii/2582,0,
2583,Rusciori 1,,45.814346,24.033773,https://tursib.ro/statii/2583,0,
2584,Rusciori Scoala,,45.816429,24.028624,https://tursib.ro/statii/2584,0,
2585,Rusciori Drumul Magului,,45.814578,24.02269,https://tursib.ro/statii/2585,0,
2586,Rusciori 2,,45.814215593069,24.034022390842,https://tursib.ro/statii/2586,0,
2587,Rusciori Universitate 1,,45.812415268812,24.050456285477,https://tursib.ro/statii/2587,0,
2588,Rusciori Universitate 2,,45.812569504478,24.050122350454,https://tursib.ro/statii/2588,0,
2589,Bungard Centru,,45.775971903538,24.220509678125,https://tursib.ro/statii/2589,0,
2590,Baza Sportiva 1,,45.773732,24.209911,https://tursib.ro/statii/2590,0,
2591,Baza Sportiva 2,,45.773898139973,24.210301190615,https://tursib.ro/statii/2591,0,
2592,Șelimbăr - 1 Decembrie,,45.766606,24.199616,https://tursib.ro/statii/2592,0,
2593,Șelimbăr - Str. Gării,,45.766819449612,24.200468212366,https://tursib.ro/statii/2593,0,
